,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
43,2024-11-30 15:59:47.854973,-0.06298793852329254,-0.21133820712566376,0.974674642086029,192.4828137975381,89.83616547010499,0.0,86,164,220,153,-3.6299603,-0.15975666,-3.8093886,518,300,154,87,0,-122.65663051144062,-8.033564176965447,412.05781711822937,216.2472667674508,66.6925722007659,0.0,168.71836082762542,112.97975873944407,0.0,1,1
44,2024-11-30 15:59:48.119275,-0.07311328500509262,-0.21133820712566376,0.974674642086029,196.49388010829546,90.1015342135213,0.0,87,165,220,154,-3.5423625,0.28102398,-3.7371383,517,300,154,87,0,-122.38045892971377,-7.78727619291557,412.14581603030086,220.25833307820818,66.95794094418221,0.0,172.72942713838276,113.2451274828604,0.0,1,1
45,2024-11-30 15:59:48.342805,-0.07311328500509262,-0.22053959965705872,0.974674642086029,196.71193694635792,93.60593215188088,0.0,88,165,221,154,-3.1470385,1.7637873,-3.674452,517,300,154,87,0,-122.60448984454685,-8.155710663192547,412.06617549523514,220.47638991627062,70.46233888254179,0.0,172.9474839764452,116.74952542121997,0.0,1,1
46,2024-11-30 15:59:48.552809,-0.07311328500509262,-0.21133820712566376,0.9752861261367798,196.5637775435581,90.05305224103981,0.0,86,163,219,152,-3.582362,-2.8174498,-3.8702865,519,301,154,87,0,-122.47201446783491,-7.773154158101541,412.1154792408971,220.3282305134708,66.90945897170072,0.0,172.7993245736454,113.19664551037889,0.0,1,1
47,2024-11-30 15:59:48.776517,-0.015974629670381546,-0.2069144994020462,0.97560715675354,172.1429249629016,88.22124702118637,0.0,88,163,220,152,-3.273785,-2.9351692,-3.9136853,516,301,154,87,0,-122.19640538728908,-7.725103384068775,412.2012460122707,195.9073779328143,65.07765375184728,0.0,148.3784719929889,111.36484029052546,0.0,1,1
48,2024-11-30 15:59:48.982189,-0.013519260101020336,-0.20552676916122437,0.9785211682319641,171.23803307794,87.30825980098874,0.0,87,164,221,152,-3.7684104,-4.360335,-4.0568686,515,301,154,87,0,-122.34656388527377,-7.783613764587386,412.15576198917995,195.0024860478527,64.16466653164964,0.0,147.4735801080273,110.45185307032783,0.0,1,1
49,2024-11-30 15:59:49.276814,0.012491356581449509,-0.20552676916122437,0.9785211682319641,160.74515439360016,87.43619518623197,0.0,89,165,223,155,-2.1596408,1.3060308,-3.702784,514,299,154,87,0,-122.80765393987036,-7.626500685674068,412.0168458226247,184.50960736351288,64.29260191689289,0.0,136.98070142368746,110.57978845557106,0.0,1,1
50,2024-11-30 15:59:49.506594,0.0009640170028433204,-0.20552676916122437,0.9785211682319641,165.18920614947353,87.60976796534823,0.0,87,163,221,153,-3.1805484,-3.1583023,-4.0127535,518,301,154,87,0,-122.39812079188789,-7.47962312456104,412.1439428232409,188.95365911938623,64.46617469600915,0.0,141.4247531795608,110.75336123468732,0.0,1,1
51,2024-11-30 15:59:49.716411,0.0009640170028433204,-0.20354020595550537,0.9789457321166992,164.7629307358699,86.60630775122235,0.0,86,164,219,153,-3.2790692,-1.1992168,-4.0352907,518,300,154,87,0,-121.97179016763629,-7.63470449768935,412.2666995134909,188.5273837057826,63.46271448188326,0.0,140.9984777659572,109.74990102056144,0.0,1,1
52,2024-11-30 15:59:49.975628,0.003018202492967248,-0.20354020595550537,0.9789457321166992,164.56651301616589,86.11292719665391,0.0,88,163,223,153,-3.7474747,-3.3953125,-4.1088595,516,301,154,87,0,-122.63982831319684,-8.085588610614467,412.06230888716925,188.33096598607858,62.96933392731482,0.0,140.8020600462532,109.25652046599299,0.0,1,1
53,2024-11-30 15:59:50.189033,0.003018202492967248,-0.206618532538414,0.9784210920333862,163.98342161411182,87.75095064007829,0.0,86,163,219,152,-3.6356783,-2.070491,-3.9839916,519,301,154,87,0,-122.05794159459323,-7.825778044211454,412.23200136817337,187.74787458402452,64.60735737073921,0.0,140.2189686441991,110.89454390941738,0.0,1,1
54,2024-11-30 15:59:50.395741,0.003018202492967248,-0.206618532538414,0.9784210920333862,163.68776166700994,87.99534517595862,0.0,88,164,222,152,-3.2363396,-2.4875207,-3.8883872,516,301,154,87,0,-121.76258574440513,-7.6022012162936585,412.3305815115327,187.45221463692263,64.85175190661953,0.0,139.92330869709724,111.1389384452977,0.0,1,1
55,2024-11-30 15:59:50.605744,0.003619289258494973,-0.2067463994026184,0.9783790111541748,163.95334721192577,87.55248789962178,0.0,87,163,221,152,-3.7040994,-2.6595385,-4.045928,517,301,154,87,0,-122.28092628733887,-8.067088764802143,412.1620967518782,187.71780018183847,64.40889463028269,0.0,140.18889424201308,110.69608116896086,0.0,1,1
56,2024-11-30 15:59:50.805862,0.003619289258494973,-0.2067463994026184,0.9783765077590942,163.8292846387081,87.36054828101106,0.0,88,165,222,153,-3.384635,-2.355916,-3.7873137,516,300,154,87,0,-122.15699647511549,-8.266612153482106,412.19693047311046,187.5937376086208,64.21695501167197,0.0,140.0648316687954,110.50414155035014,0.0,1,1
57,2024-11-30 15:59:51.052860,0.005509613081812859,-0.20842278003692627,0.97796630859375,163.16589453335513,88.01223309982032,0.0,85,165,219,154,-3.1603305,1.4706612,-3.6912172,519,299,154,87,0,-122.29074715525557,-8.34896523113727,412.1543991714668,186.93034750326783,64.86863983048123,0.0,139.40144156344243,111.15582636915941,0.0,1,1
58,2024-11-30 15:59:51.267096,0.005509613081812859,-0.2067463994026184,0.9783765077590942,162.51156280995167,88.06467257100235,0.0,86,164,220,152,-3.2117105,-2.5309455,-3.9622862,519,300,154,87,0,-121.63666936696862,-7.599560259600736,412.3723664736652,186.27601577986437,64.92107930166326,0.0,138.74710984003897,111.20826584034144,0.0,1,1
59,2024-11-30 15:59:51.474144,0.022449344396591187,-0.2067241221666336,0.9783765077590942,155.53125354686136,87.2294410562683,0.0,87,165,221,153,-3.3500323,-2.2652094,-3.9783278,518,299,154,87,0,-121.79471099919898,-8.411451115788568,412.30633917441895,179.2957065167741,64.08584778692921,0.0,131.76680057694867,110.37303432560739,0.0,1,1
60,2024-11-30 15:59:51.684142,0.04475986212491989,-0.19207797944545746,0.979806661605835,146.7432562457447,82.00172561672163,0.0,85,165,219,153,-4.2194324,-4.332805,-4.140063,521,299,154,87,0,-122.37428970161108,-7.318966061645044,412.1538713978505,170.5077092156574,58.858132347382536,0.0,122.97880327583198,105.14531888606072,0.0,1,1
61,2024-11-30 15:59:51.889728,0.04767856374382973,-0.18676570057868958,0.979806661605835,145.3276593175739,79.64701917822896,0.0,88,164,222,153,-2.8372102,-2.348579,-3.8882527,518,300,154,87,0,-122.1888702591334,-7.448594887348943,412.2038293572296,169.0921122874866,56.503425908889874,0.0,121.5632063476612,102.79061244756805,0.0,1,1
62,2024-11-30 15:59:52.143630,0.05459524318575859,-0.18676570057868958,0.9799702763557434,142.25802135580216,79.50466205444405,0.0,87,162,221,151,-2.9131126,-3.0238137,-3.942958,518,302,154,87,0,-122.02800416292803,-7.587294046826007,412.2534683961631,166.02247432571488,56.36106878510496,0.0,118.49356838588946,102.64825532378313,0.0,1,1
63,2024-11-30 15:59:52.353787,0.05459524318575859,-0.18676570057868958,0.9799702763557434,142.7804642881858,80.4345240541415,0.0,88,163,223,152,-2.6113982,-2.9264553,-3.774922,516,301,154,87,0,-122.54265811735749,-6.630786613579507,412.11365828757374,166.5449172580985,57.29093078480241,0.0,119.0160113182731,103.5781173234806,0.0,1,1
64,2024-11-30 15:59:52.562197,0.06362719088792801,-0.1915140002965927,0.9796563386917114,138.5584498776701,81.23445309170737,0.0,87,163,221,152,-2.9070868,-2.6789439,-3.799095,517,301,154,87,0,-122.13389833713092,-7.872803903067294,412.2123938608037,162.32290284758284,58.09085982236827,0.0,114.79399690775742,104.37804636104646,0.0,1,1
65,2024-11-30 15:59:52.809528,0.06362719088792801,-0.1915140002965927,0.9796563386917114,138.56785582251277,80.89524484340038,0.0,87,163,222,151,-3.8326502,-4.543955,-4.17672,517,301,154,87,0,-122.14306602919433,-8.211295024903775,412.2087255258967,162.33230879242547,57.75165157406129,0.0,114.80340285260007,104.03883811273947,0.0,1,1
66,2024-11-30 15:59:53.015521,0.06362719088792801,-0.1915140002965927,0.9799702763557434,138.89937023286114,81.60358726997801,0.0,88,164,223,153,-2.9736602,-2.049253,-3.7860928,517,300,154,87,0,-122.4605022251681,-7.460578023646771,412.12399148905195,162.66382320277384,58.45999400063892,0.0,115.13491726294845,104.7471805393171,0.0,1,1
67,2024-11-30 15:59:53.226936,0.06467629969120026,-0.18988420069217682,0.9796441197395325,137.7485560328193,80.51570528116781,0.0,87,165,222,154,-2.8906837,-0.5404787,-3.5033727,518,299,154,87,0,-121.77303174723748,-7.928064009703721,412.3222351164298,161.513009002732,57.37211201182872,0.0,113.9841030629066,103.65929855050689,0.0,1,1
68,2024-11-30 15:59:53.469467,0.06495539844036102,-0.18694603443145752,0.9796441197395325,137.747753930896,79.60603605017944,0.0,87,164,222,153,-3.1249752,-2.4608855,-3.9064593,518,300,154,87,0,-121.88782919904612,-7.595706220573531,412.2940281150386,161.51220690080874,56.462442780840355,0.0,113.98330096098331,102.74962931951853,0.0,1,1
69,2024-11-30 15:59:53.680541,0.06467629969120026,-0.18673823773860931,0.9802784323692322,137.8073340856132,79.11055519307149,0.0,87,164,221,153,-3.6061592,-1.4581234,-4.014194,519,300,154,87,0,-121.81341934915852,-7.956012041498933,412.3104725354725,161.5717870555259,55.966961923732406,0.0,114.0428811157005,102.25414846241058,0.0,1,1
70,2024-11-30 15:59:53.888571,0.06467629969120026,-0.18673823773860931,0.9802784323692322,137.7691458956854,79.44851500112138,0.0,87,163,221,151,-3.6292298,-4.9669313,-4.271456,518,302,154,87,0,-121.77630370633457,-7.62114897146618,412.3267287962452,161.5335988655981,56.304921731782294,0.0,114.00469292577272,102.59210827046047,0.0,1,1
71,2024-11-30 15:59:54.178510,0.06512577086687088,-0.18098987638950348,0.9816384315490723,138.04349303288123,77.36719357468377,0.0,88,162,223,150,-3.1917267,-3.873692,-3.893631,517,302,154,87,0,-122.19431820124471,-7.158439922082661,412.2146105998728,161.80794600279395,54.22360030534468,0.0,114.27904006296852,100.51078684402286,0.0,1,1
72,2024-11-30 15:59:54.395082,0.0602390319108963,-0.18098987638950348,0.9816384315490723,140.10480366402533,77.37203037628284,0.0,88,165,223,154,-2.68332,-1.3064437,-3.7925081,517,300,154,87,0,-122.2029524740637,-7.151764219681173,412.2046369166178,163.86925663393805,54.228437106943744,0.0,116.34035069411263,100.51562364562193,0.0,1,1
73,2024-11-30 15:59:54.605301,0.05920116603374481,-0.18098987638950348,0.9816384315490723,140.2647787879334,76.92299229011223,0.0,88,164,222,153,-2.692999,-0.21145964,-3.7111585,518,300,154,87,0,-121.9315230102465,-7.6142869884149995,412.27777406055856,164.0292317578461,53.77939902077315,0.0,116.50032581802071,100.06658555945133,0.0,1,1
74,2024-11-30 15:59:54.856836,0.05920116603374481,-0.18605390191078186,0.9807543754577637,139.77330066670493,78.67955444474393,0.0,87,162,221,150,-3.800592,-4.045049,-4.175436,519,302,154,87,0,-121.47032556088972,-8.07972636473735,412.4081236985564,163.53775363661765,55.53596117540484,0.0,116.00884769679223,101.82314771408302,0.0,1,1
75,2024-11-30 15:59:55.063438,0.07285871356725693,-0.18605390191078186,0.9795998334884644,134.3855415748164,79.73957519230743,0.0,88,164,222,152,-3.6319032,-4.127613,-4.1128097,518,301,154,87,0,-121.85450313865122,-7.093569952699182,412.31154379513015,158.14999454472908,56.59598192296834,0.0,110.6210886049037,102.88316846164652,0.0,1,1
76,2024-11-30 15:59:55.269364,0.07531308382749557,-0.18605390191078186,0.9793409109115601,133.38076930713908,79.52983269101384,0.0,88,166,222,154,-3.0396047,-0.0951581,-3.7959466,519,299,154,87,0,-121.88981114782563,-7.3207063628196405,412.2941209761575,157.14522227705177,56.386239421674745,0.0,109.61631633722638,102.67342596035292,0.0,1,1
77,2024-11-30 15:59:55.514264,0.10044421255588531,-0.18605390191078186,0.9793409109115601,122.8359045267824,80.00453632162996,0.0,86,163,220,152,-3.4408584,-3.261144,-4.047197,520,301,154,87,0,-121.92475394293044,-6.845665611742093,412.2923464588999,146.6003574966951,56.860943052290864,0.0,99.07145155686969,103.14812959096905,0.0,1,1
